company_id,hubspot_deal_id,employee_sent_invitations_count,employee_first_invitation_sent_in_days,employee_accepted_invitations_count,employee_first_invitation_accepted_in_days,boss_sent_invitations_count,boss_first_invitation_sent_in_days,boss_accepted_invitations_count,boss_first_invitation_accepted_in_days,active_employees_count,work_schedules_count,adjustments_count,adjustment_suggestions_count,active_geofences_count,hour_parametrizations_count,reports_count,imported_afd_reports_count,vacation_requests_count,vacations_count,timetrackings_count,imported_timetrackings_count,days_to_decision,won
34598,9187249181,5,6,5,6,0,-1,0,-1,2,2,18,0,0,0,0,0,0,0,166,0,20,1
34599,9187209031,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,6,0
34601,9187336720,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
34602,9187349632,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
34603,9187283031,1,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,29,0
34604,9188023047,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34605,9189300572,0,-1,0,-1,0,-1,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,34,0
34606,9188548420,7,0,7,0,0,-1,0,-1,7,3,120,0,2,0,1,0,0,0,126,0,77,1
34607,9188502615,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
34608,9188565676,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,8,0
34609,9189553560,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,8,0,16,0
34610,9189408543,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
34611,9188757779,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
34612,9189802863,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
34613,9189925283,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34614,9189999714,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34615,9190066435,1,0,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,2,0,16,0
34617,9192805191,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
34618,9193009728,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,8,0
34619,9193112932,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
34620,9193114282,2,0,2,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,28,0
34621,7400487480,0,-1,0,-1,0,-1,0,-1,0,1,14,0,4,0,0,0,0,0,41,0,15,1
34622,9194266204,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,15,0
34623,9194896679,11,0,11,0,0,-1,0,-1,5,7,483,0,1,0,5,0,0,0,326,0,12,1
34624,9195917932,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
34625,9196842564,2,0,2,0,0,-1,0,-1,0,1,0,0,0,0,1,0,0,0,13,0,15,0
34627,9199627348,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34628,9199477855,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
34631,9199816624,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,13,0
34633,9199774613,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,22,0
34635,9199859846,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34636,9199926037,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,21,0
34637,9200368418,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34638,9200246396,5,0,5,0,0,-1,0,-1,0,1,0,0,0,0,2,0,0,0,8,0,16,0
34639,9200676158,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
34641,9201959726,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
34643,9201802773,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,8,0
34644,9202933675,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,23,0
34645,9202984718,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,12,0
34646,9203094338,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,21,0
34648,9203254945,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,21,0
34649,9203483780,1,0,1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34650,9203536452,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34651,9203241328,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,6,0
34652,9203952522,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,3,0,12,0
34653,9203996303,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,4,0,7,0
34654,9204147578,1,0,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,18,0
34655,9204456551,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
34656,9205705381,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
34658,9207555465,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
34659,9207651090,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,8,0
34660,9208061841,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
34661,9209121037,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
34662,9208930735,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
34663,9210142502,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
34664,9210731421,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34665,9210725529,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
34666,9210862775,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,33,0
34667,9210853405,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
34668,9212132390,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,21,0
34669,9212335015,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,18,0
34672,9213184426,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,20,0
34673,9213602198,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34674,9213596182,0,-1,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
34675,9213606787,2,124,1,124,0,-1,0,-1,1,2,0,0,0,0,0,0,0,0,22,0,132,1
34676,9213244989,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
34678,9213976172,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,10,0
34679,9214180171,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
34680,9214298433,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34681,9214908207,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34682,9215504641,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0
34683,9215575445,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
34685,9216855383,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,3,0,3,0
34686,9218168227,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34687,9218121625,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
34688,9218722063,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34690,9218830346,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0
34692,9220002569,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,3,1,0,0,0,578,49,0
34693,9220178438,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
34695,9220578435,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,4,0,11,0
34696,9220865286,2,0,2,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,0,1,0,19,0
34697,9220880483,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
34699,9221036673,1,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
34702,9221128576,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
34703,9221335336,1,0,0,-1,0,-1,0,-1,0,2,0,0,0,0,0,0,0,0,2,0,19,0
34704,9222542916,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,6,0
34705,9222440369,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,4,0,2,0
34706,9222982518,1,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,18,0
34708,9223924994,1,0,1,0,0,-1,0,-1,0,1,0,0,1,0,1,0,0,0,4,0,41,0
34709,9224123056,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,17,0
34710,9224596096,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
34712,9224676430,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
34714,9224871180,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
34715,9225779341,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0
34716,9225944381,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0
34718,9226218377,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,9,0
34719,9226417178,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
34720,9226782365,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
34721,9227656964,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
34723,9228445760,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
34724,9228823689,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0
34725,9229851419,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,2,0
34727,9230377539,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,0,0,0,0,0,0,0,2,0
34729,9231446438,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
34730,9232172619,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34731,9233251923,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
34732,9233606476,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34734,9240467970,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
34735,9241538722,1,0,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,17,0
34737,9242450765,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
34739,9244474276,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
34740,9244611957,1,0,1,0,0,-1,0,-1,0,1,2,0,0,0,1,0,0,0,4,0,19,0
34741,9245796129,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
34742,9245931690,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
34744,9248027030,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,3,0,17,0
34745,9248056681,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
34746,9246497921,1,6,1,6,0,-1,0,-1,0,2,0,0,0,0,0,0,0,0,0,0,19,0
34747,9248253981,1,1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,12,0
34748,9248380783,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
34749,9248772024,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,5,0,15,0
34750,9248940944,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
34752,9248791077,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34753,9249045385,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34754,9249413480,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34755,9249534896,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
34756,9251577147,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,10,0
34757,9251668850,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34758,9250870332,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34759,9251759022,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
34760,9251809174,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34761,9251855770,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,15,0
34762,9252094797,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,15,0
34763,9252240673,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
34765,9252359773,1,0,1,0,0,-1,0,-1,0,1,0,0,1,0,0,0,0,0,3,0,18,0
34766,9252312747,3,0,3,0,0,-1,0,-1,0,5,16,0,3,0,1,0,0,0,83,0,16,0
34767,9252440237,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34769,9252589935,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,5,0,14,0
34770,9252717450,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
34771,9252642312,1,3,1,3,0,-1,0,-1,1,1,0,0,0,0,0,0,0,0,2,0,10,0
34772,9252738615,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34773,9252793480,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34775,9253482143,18,0,18,0,1,0,1,0,8,9,6,0,0,0,2,0,0,0,574,0,15,1
34776,9253619081,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,21,0
34777,9253690294,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,23,0
34778,9253558952,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
34779,9253983152,1,0,0,-1,0,-1,0,-1,0,2,0,0,0,0,0,0,0,0,1,0,16,0
34780,9253220237,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
34781,9254096404,4,14,4,14,1,0,1,0,4,2,0,0,0,0,1,0,0,0,139,0,31,1
34783,9254343345,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
34786,9255188775,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
34788,9255576656,1,0,1,0,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,4,0,16,0
34791,9255547543,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34792,9255603620,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
34794,9255823016,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34796,9255839842,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34797,9256267185,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34798,9256272408,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34799,9256230585,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
34800,9256213000,1,0,1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,20,0
34801,9256241010,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34802,9256344127,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,20,0
34803,9256478893,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
34804,9256422527,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
34805,9256452191,1,0,1,0,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,32,0,15,0
34808,9258934059,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
34809,9259303791,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,3,0,22,0
34810,9259629622,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
34811,9259700112,6,0,6,0,0,-1,0,-1,2,0,16,0,0,0,0,0,0,0,216,0,15,1
34812,9259872291,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34813,9260113024,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,1,0,0,0,3,0,15,0
34814,9260221455,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
34815,9260267097,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
34816,9260386179,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,10,0
34817,9261439036,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34819,9260905589,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
34820,9261640588,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,14,0
34823,9262789481,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,6,0
34824,9262023529,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,15,0
34825,9262879648,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34826,9262757268,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0
34827,9263007854,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,14,0
34828,9263096659,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
34829,9263219626,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
34830,9263213647,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,15,0
34831,9263438419,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,4,0,15,0
34832,9263491877,2,0,1,0,0,-1,0,-1,1,3,0,0,0,0,4,0,0,0,19,0,14,1
34833,9263543357,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34834,9263771294,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,21,0
34837,9264089432,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,6,0
34838,9264224579,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
34840,9266069539,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
34841,9266474858,4,1,4,1,0,-1,0,-1,4,1,5,0,0,0,1,0,0,0,49,0,13,1
34842,9266671938,1,1,1,1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,2,0,17,0
34843,9266854222,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,21,0
34845,9267051937,0,-1,0,-1,0,-1,0,-1,0,0,26,0,0,0,0,0,0,0,565,0,6,0
34847,9267105651,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34849,9267693435,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34850,9267851353,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34851,9267893930,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
34852,9268067208,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,15,0
34854,9268458876,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
34855,9271102582,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34856,9271360428,2,0,2,0,0,-1,0,-1,0,1,9,0,0,0,12,0,0,0,629,0,85,0
34858,9271131310,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
34859,9271381798,1,0,1,0,0,-1,0,-1,1,1,0,0,0,0,2,0,0,0,44,0,15,1
34860,9272057968,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,16,0
34862,9272456629,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,8,0
34863,9272677529,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
34864,9273120396,1,0,1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34865,9274241877,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34866,9274073654,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34867,9274363543,1,0,1,0,0,-1,0,-1,0,2,0,0,0,0,4,0,0,0,18,0,15,0
34869,9274983318,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34870,8241460235,0,-1,0,-1,0,-1,0,-1,0,1,0,0,1,1,1,0,0,0,0,0,15,1
34871,9275629625,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
34872,2746215216,0,-1,0,-1,0,-1,0,-1,2,0,530,0,67,0,0,0,0,0,2930,0,15,1
34873,9275829612,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,8,0
34874,8241460235,0,-1,0,-1,0,-1,0,-1,2,3,122,0,1,1,2,0,0,0,1992,0,15,1
34875,8241460235,0,-1,0,-1,0,-1,0,-1,0,1,0,0,1,1,2,0,0,0,0,0,15,1
34876,8241460235,0,-1,0,-1,0,-1,0,-1,3,2,960,0,3,1,1,0,0,0,1120,0,15,1
34877,8241460235,0,-1,0,-1,0,-1,0,-1,3,3,1177,0,3,1,4,0,0,0,1974,0,15,1
34878,8241460235,0,-1,0,-1,0,-1,0,-1,2,1,117,0,2,1,2,0,0,0,1137,0,15,1
34879,8241460235,9,14,9,14,0,-1,0,-1,2,2,646,0,0,0,8,0,0,0,5460,0,15,1
34880,8241460235,0,-1,0,-1,0,-1,0,-1,2,2,324,0,3,1,1,0,0,0,496,0,15,1
34881,9275931697,0,-1,0,-1,0,-1,0,-1,0,0,2,0,0,0,1,0,0,0,4,0,15,0
34882,8241460235,0,-1,0,-1,0,-1,0,-1,0,3,94,0,2,1,7,0,0,0,1054,0,15,1
34884,9275969026,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,6,0
34885,8241460235,0,-1,0,-1,0,-1,0,-1,0,1,166,0,0,0,2,0,0,0,34,0,15,1
34886,8241460235,0,-1,0,-1,0,-1,0,-1,1,2,93,0,3,1,8,0,0,0,519,0,15,1
34887,8241460235,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,1,0,0,0,0,0,0,15,1
34888,9276926291,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34889,9277787653,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,6,0
34890,9277879301,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34893,9278820963,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34894,9278762342,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
34895,9281823609,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34896,9282123081,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,15,0
34897,8241460235,0,-1,0,-1,0,-1,0,-1,6,2,140,0,0,0,5,0,0,0,10670,0,15,1
34898,8241460235,0,-1,0,-1,0,-1,0,-1,3,2,234,0,0,0,5,0,0,0,4504,0,15,1
34899,9282865279,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
34900,8241460235,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,106,0,15,1
34901,8241460235,0,-1,0,-1,0,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,15,1
34902,8241460235,0,-1,0,-1,0,-1,0,-1,4,2,265,0,0,0,4,0,0,0,13002,0,15,1
34904,8241460235,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,1
34905,9283067959,1,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
34906,9283966068,1,0,1,0,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,3,0,8,0
